image_id,image_name,image_height,image_width,bottom_cate,bottom_len
921109,"20190705(중국,샘플)-t3279k97(5)-뽀글이(샘플,하이N)0705얼굴컷-라이트룸-IMG_4900.jpg",800,800,팬츠,미니
921826,"20190709(중국,샘플)-t3283k97(3)-바비제이(샘플,마틴크롭)0709얼굴컷-15-IMG_5793.JPG",800,800,청바지,맥시
921827,"20190709(중국,샘플)-t3283k97(3)-바비제이(샘플,마틴크롭)0709얼굴컷-15-IMG_5797.JPG",800,800,청바지,맥시
921828,"20190709(중국,샘플)-t3283k97(3)-바비제이(샘플,마틴크롭)0709얼굴컷-15-IMG_5801.JPG",800,800,청바지,맥시
921829,"20190709(중국,샘플)-t3283k97(3)-바비제이(샘플,마틴크롭)0709얼굴컷-15-IMG_5805.JPG",800,800,청바지,맥시
921830,"20190709(중국,샘플)-t3283k97(3)-바비제이(샘플,마틴크롭)0709얼굴컷-15-IMG_5809.JPG",800,800,청바지,맥시
921854,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-메인-라임-IMG_8140.JPG",800,800,청바지,발목
921855,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-메인-라임-IMG_8144.JPG",800,800,청바지,발목
921856,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-메인-라임-IMG_8152.JPG",800,800,청바지,발목
921857,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-메인-라임-IMG_8156.JPG",800,800,청바지,발목
921858,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-메인-라임-IMG_8160.JPG",800,800,청바지,발목
921869,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7931.JPG",800,800,스커트,미니
921870,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7935.JPG",800,800,스커트,미니
921873,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7947.JPG",800,800,스커트,미니
921874,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7951.JPG",800,800,스커트,미니
921875,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7955.JPG",800,800,스커트,미니
921876,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7959.JPG",800,800,스커트,미니
921877,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_7963.JPG",800,800,스커트,미니
921878,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_8044.JPG",800,800,스커트,미니
921879,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_8048.JPG",800,800,스커트,미니
921880,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_8052.JPG",800,800,스커트,미니
921883,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_8064.JPG",800,800,스커트,미니
921884,"20190709(중국,샘플)-t3285k97(5)-모노코드(샘플,라이크)0709얼굴컷-서브-아이보리-IMG_8068.JPG",800,800,스커트,미니
922017,"20190710(중국,샘플)-t3288k97(5)-인디핑크(샘플,롤업나시)0710얼굴컷-모델-IMG_5354.jpg",800,800,청바지,발목
1023406,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0170.JPG",800,800,스커트,미니
1023407,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0172.JPG",800,800,스커트,미니
1023408,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0174.JPG",800,800,스커트,미니
1023409,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0176.JPG",800,800,스커트,미니
1023410,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0178.JPG",800,800,스커트,미니
1023411,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0180.JPG",800,800,스커트,미니
1023412,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0182.JPG",800,800,스커트,미니
1023415,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0188.JPG",800,800,스커트,미니
1023416,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0190.JPG",800,800,스커트,미니
1023417,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0192.JPG",800,800,스커트,미니
1023418,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0194.JPG",800,800,스커트,미니
1023419,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0200.JPG",800,800,스커트,미니
1023420,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0204.JPG",800,800,스커트,미니
1023432,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0294.JPG",800,800,스커트,미니
1023460,"20190712(중국,샘플)-bl2576k97(2)-아가씨(샘플,러빈)0712얼굴컷-12-IMG_0360.JPG",800,800,스커트,미니
1023560,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0117.JPG",800,800,팬츠,미니
1023561,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0127.JPG",800,800,팬츠,미니
1023562,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0131.JPG",800,800,팬츠,미니
1023565,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0149.JPG",800,800,팬츠,미니
1023566,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0155.JPG",800,800,팬츠,미니
1023567,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0167.JPG",800,800,팬츠,미니
1023568,"20190712(중국,샘플)-bl2581k97(4)-아가씨(샘플,미쏘NB)0712얼굴컷-2-IMG_0169.JPG",800,800,팬츠,미니
1023798,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9190.JPG",800,800,스커트,미니
1023799,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9194.JPG",800,800,스커트,미니
1023800,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9198.JPG",800,800,스커트,미니
1023801,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9204.JPG",800,800,스커트,미니
1023802,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9212.JPG",800,800,스커트,미니
1023803,"20190712(중국,샘플)-t3291k97(4)-원포인트(샘플,라뉴잇T)0712얼굴컷-8-IMG_9216.JPG",800,800,스커트,미니
1023897,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8517.JPG",800,800,청바지,미니
1023898,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8525.JPG",800,800,청바지,미니
1023899,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8533.JPG",800,800,청바지,미니
1023900,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8537.JPG",800,800,청바지,미니
1023901,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8539.JPG",800,800,청바지,미니
1023917,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8635.JPG",800,800,청바지,미니
1023918,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8641.JPG",800,800,청바지,미니
1023919,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8643.JPG",800,800,청바지,미니
1023920,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8645.JPG",800,800,청바지,미니
1023921,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8647.JPG",800,800,청바지,미니
1023922,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8649.JPG",800,800,청바지,미니
1023923,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8651.JPG",800,800,청바지,미니
1023926,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8657.JPG",800,800,청바지,미니
1023927,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8659.JPG",800,800,청바지,미니
1023928,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8661.JPG",800,800,청바지,미니
1023929,"20190712(중국,샘플)-t3293k97(5)-모노코드(샘플,실켓브이)0712얼굴컷-10-IMG_8663.JPG",800,800,청바지,미니
1023978,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0048.JPG",800,800,청바지,미니
1023979,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0054.JPG",800,800,청바지,미니
1023980,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0058.JPG",800,800,청바지,미니
1023981,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0062.JPG",800,800,청바지,미니
1023982,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0068.JPG",800,800,청바지,미니
1023983,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-1-IMG_0072.JPG",800,800,청바지,미니
1024011,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-IMG_9968.JPG",800,800,청바지,미니
1024012,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-IMG_9978.JPG",800,800,청바지,미니
1024013,"20190712(중국,샘플)-t3294k97(8)-띵똥(샘플,마린)0712얼굴컷-3-IMG_9984.JPG",800,800,청바지,미니
1024042,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0348.JPG",800,800,스커트,미디
1024043,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0350.JPG",800,800,스커트,미디
1024046,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0364.JPG",800,800,스커트,미디
1024047,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0366.JPG",800,800,스커트,미디
1024048,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0372.JPG",800,800,스커트,미디
1024076,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0458.JPG",800,800,스커트,미디
1024077,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0460.JPG",800,800,스커트,미디
1024078,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0462.JPG",800,800,스커트,미디
1024079,"20190712(중국,샘플)-t3296k97(5)-모스(샘플,단가라랍바)0712얼굴컷-1-IMG_0466.JPG",800,800,스커트,미디
922285,"20190712-jk1707k97(2)나비(대행,빈스jk)7.16-얼굴컷-DHP05223.JPG",1200,800,청바지,발목
922424,"20190712-sk2383k97(2)팝콘(대행,청단추롱sk)7.16-얼굴컷-DHP04696.JPG",533,800,스커트,발목
922425,"20190712-sk2383k97(2)팝콘(대행,청단추롱sk)7.16-얼굴컷-DHP04701.JPG",533,800,스커트,발목
922426,"20190712-sk2383k97(2)팝콘(대행,청단추롱sk)7.16-얼굴컷-DHP04706.JPG",533,800,스커트,발목
922427,"20190712-sk2383k97(2)팝콘(대행,청단추롱sk)7.16-얼굴컷-DHP04711.JPG",533,800,스커트,발목
1024108,"20190715(중국,샘플)-nt1443k97(6)-쥬디스(샘플,칵테일T)0715얼굴컷-15-IMG_9416.JPG",800,800,스커트,미디
1024109,"20190715(중국,샘플)-nt1443k97(6)-쥬디스(샘플,칵테일T)0715얼굴컷-15-IMG_9420.JPG",800,800,스커트,미디
1024206,"20190715(중국,샘플)-sh022k97(5)-팀아찌(샘플,525졸샌)0715얼굴컷-메인-아이보리-IMG_4892.jpg",800,800,팬츠,미니
1024209,"20190715(중국,샘플)-sh022k97(5)-팀아찌(샘플,525졸샌)0715얼굴컷-메인-아이보리-IMG_4900.jpg",800,800,팬츠,미니
1024227,"20190715(중국,샘플)-sh022k97(5)-팀아찌(샘플,525졸샌)0715얼굴컷-메인-아이보리-IMG_4990.jpg",800,800,팬츠,미니
1024366,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0054.JPG",800,800,청바지,미니
1024367,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0056.JPG",800,800,청바지,미니
1024368,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0070.JPG",800,800,청바지,미니
1024369,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0072.JPG",800,800,청바지,미니
1024370,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0074.JPG",800,800,청바지,미니
1024371,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0076.JPG",800,800,청바지,미니
1024372,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0078.JPG",800,800,청바지,미니
1024373,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-2-IMG_0080.JPG",800,800,청바지,미니
1024396,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9974.JPG",800,800,청바지,미니
1024397,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9976.JPG",800,800,청바지,미니
1024398,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9980.JPG",800,800,청바지,미니
1024399,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9986.JPG",800,800,청바지,미니
1024400,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9990.JPG",800,800,청바지,미니
1024401,"20190715(중국,샘플)-sh023k97(3)-팀아찌(샘플,1949가죽투벨트)0715얼굴컷-서브-블랙-IMG_9994.JPG",800,800,청바지,미니
1024810,"20190717(중국,샘플)-t3297k97(4)-뽀샤시(샘플,포켓박스)얼굴컷0717-라이트룸-IMG_2673.jpg",800,800,청바지,미니
1024811,"20190717(중국,샘플)-t3297k97(4)-뽀샤시(샘플,포켓박스)얼굴컷0717-라이트룸-IMG_2675.jpg",800,800,청바지,미니
1024813,"20190717(중국,샘플)-t3297k97(4)-뽀샤시(샘플,포켓박스)얼굴컷0717-라이트룸-IMG_2683.jpg",800,800,청바지,미니
1024858,"20190717(중국,샘플)-t3298k97(4)-인디핑크(샘플,유니크롭)0717얼굴컷-라이트룸-IMG_2036.jpg",800,800,청바지,미니
1024859,"20190717(중국,샘플)-t3298k97(4)-인디핑크(샘플,유니크롭)0717얼굴컷-라이트룸-IMG_2044.jpg",800,800,청바지,미니
1024860,"20190717(중국,샘플)-t3298k97(4)-인디핑크(샘플,유니크롭)0717얼굴컷-라이트룸-IMG_2054.jpg",800,800,청바지,미니
1024861,"20190717(중국,샘플)-t3298k97(4)-인디핑크(샘플,유니크롭)0717얼굴컷-라이트룸-IMG_2056.jpg",800,800,청바지,미니
1024972,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2469.jpg",800,800,팬츠,미니
1024975,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2481.jpg",800,800,팬츠,미니
1024976,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2495.jpg",800,800,팬츠,미니
1024977,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2497.jpg",800,800,팬츠,미니
1024978,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2505.jpg",800,800,팬츠,미니
1024979,"20190717(중국,샘플)-t3300k97(4)-모노코드(샘플,다저스)0717얼굴컷-라이트룸-IMG_2507.jpg",800,800,팬츠,미니
1025611,20190718-nt1448k97(4)커피샤워(로브카라t)7.18-S파일 모델컷 컬러당 10장씩 작업 해주시고 600이미지는 제품 꽉차게 작업해주세요 (디테일컷X)-DHP07468.JPG,1200,800,청바지,발목
1025622,20190718-nt1448k97(4)커피샤워(로브카라t)7.18-S파일 모델컷 컬러당 10장씩 작업 해주시고 600이미지는 제품 꽉차게 작업해주세요 (디테일컷X)-DHP07508.JPG,1200,800,청바지,발목
1026082,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8516.JPG",800,800,청바지,미니
1026083,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8522.JPG",800,800,청바지,미니
1026084,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8526.JPG",800,800,청바지,미니
1026087,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8540.JPG",800,800,청바지,미니
1026088,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8542.JPG",800,800,청바지,미니
1026089,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8546.JPG",800,800,청바지,미니
1026117,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8640.JPG",800,800,청바지,미니
1026118,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8646.JPG",800,800,청바지,미니
1026119,"20190719(중국,샘플)-sh026k97(7)-패션피플(샘플,1152)0719얼굴컷-메인-블랙-IMG_8656.JPG",800,800,청바지,미니
938304,"20190723-pt3871k97(4)엘투(대행,008)7.25-1-DHP01032.JPG",533,800,팬츠,발목
938305,"20190723-pt3871k97(4)엘투(대행,008)7.25-1-DHP01036.JPG",533,800,팬츠,발목
938306,"20190723-pt3871k97(4)엘투(대행,008)7.25-1-DHP01040.JPG",533,800,팬츠,발목
938320,"20190723-pt3872k97(4)엘투(대행,001)7.25-1-DHP01925.JPG",1200,800,팬츠,발목
938331,"20190723-pt3872k97(4)엘투(대행,001)7.25-1-DHP01969.JPG",533,800,팬츠,발목
938332,"20190723-pt3872k97(4)엘투(대행,001)7.25-1-DHP01973.JPG",533,800,팬츠,발목
938351,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02055.JPG",533,800,팬츠,발목
938352,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02059.JPG",533,800,팬츠,발목
938353,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02063.JPG",533,800,팬츠,발목
938354,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02067.JPG",533,800,팬츠,발목
938355,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02071.JPG",533,800,팬츠,발목
938361,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02095.JPG",533,800,팬츠,발목
938362,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02099.JPG",533,800,팬츠,발목
938363,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02103.JPG",533,800,팬츠,발목
938364,"20190723-pt3873k97(4)엘투(대행,011)7.25-1-DHP02107.JPG",533,800,팬츠,발목
939423,"20190725-pt3881k97(1)ub40(대행,600_블랙스판밑단구제일자)7.25-얼굴컷-DHP07064.JPG",1200,800,팬츠,발목
939441,"20190725-pt3881k97(1)ub40(대행,600_블랙스판밑단구제일자)7.25-얼굴컷-DHP07136.JPG",533,800,팬츠,발목
939442,"20190725-pt3881k97(1)ub40(대행,600_블랙스판밑단구제일자)7.25-얼굴컷-DHP07140.JPG",533,800,팬츠,발목
939443,"20190725-pt3881k97(1)ub40(대행,600_블랙스판밑단구제일자)7.25-얼굴컷-DHP07144.JPG",533,800,팬츠,발목
939444,"20190725-pt3881k97(1)ub40(대행,600_블랙스판밑단구제일자)7.25-얼굴컷-DHP07148.JPG",533,800,팬츠,발목
939449,"20190725-pt3882k97(1)ub40(대행,603_청기본스판스키니)7.25-얼굴컷-DHP07178.JPG",1200,800,청바지,발목
939469,"20190725-pt3882k97(1)ub40(대행,603_청기본스판스키니)7.25-얼굴컷-DHP07258.JPG",533,800,청바지,발목
939480,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06669.JPG",1200,800,청바지,발목
939500,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06753.JPG",533,800,청바지,발목
939501,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06761.JPG",533,800,청바지,발목
939508,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06789.JPG",533,800,청바지,발목
939509,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06793.JPG",533,800,청바지,발목
939510,"20190725-pt3883k97(1)ub40(대행,606_청비조장식스판보이핏(밴딩))7.25-얼굴컷-DHP06801.JPG",533,800,청바지,발목
939535,"20190725-pt3884k97(1)ub40(대행,607_청밴딩스판와이드팬츠)7.25-얼굴컷-DHP06914.JPG",533,800,청바지,맥시
939538,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06449.JPG",1200,800,청바지,발목
939555,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06517.JPG",533,800,청바지,발목
939558,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06529.JPG",533,800,청바지,발목
939559,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06533.JPG",533,800,청바지,발목
939560,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06537.JPG",533,800,청바지,발목
939561,"20190725-pt3885k97(1)ub40(대행,608_청스판부츠컷)7.25-얼굴컷-DHP06541.JPG",533,800,청바지,발목
939581,"20190725-pt3887k97(1)ub40(대행,612_블랙칼구제스판스키니)7.25-얼굴컷-DHP06631.JPG",533,800,팬츠,발목
939582,"20190725-pt3887k97(1)ub40(대행,612_블랙칼구제스판스키니)7.25-얼굴컷-DHP06639.JPG",533,800,팬츠,발목
939599,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06403.JPG",533,800,팬츠,발목
939600,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06407.JPG",533,800,팬츠,발목
939601,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06411.JPG",533,800,팬츠,발목
939602,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06415.JPG",533,800,팬츠,발목
939603,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06419.JPG",533,800,팬츠,발목
939604,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06423.JPG",533,800,팬츠,발목
939605,"20190725-pt3888k97(1)ub40(대행,614_블랙밴딩스판반스키니)7.25-얼굴컷-DHP06427.JPG",533,800,팬츠,발목
939608,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP06932.JPG",1200,800,청바지,발목
939628,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07024.JPG",533,800,청바지,발목
939629,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07028.JPG",533,800,청바지,발목
939630,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07032.JPG",533,800,청바지,발목
939631,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07036.JPG",533,800,청바지,발목
939632,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07040.JPG",533,800,청바지,발목
939633,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07044.JPG",533,800,청바지,발목
939634,"20190725-pt3889k97(1)ub40(대행,615_청옆트임절개스판부츠컷)7.25-얼굴컷-DHP07048.JPG",533,800,청바지,발목
940397,"20190726(중국,샘플)-bl2597k97(3)-모노+(샘플,렌느BL)0726얼굴컷-라이트룸-IMG_5855.jpg",800,800,청바지,발목
940398,"20190726(중국,샘플)-bl2597k97(3)-모노+(샘플,렌느BL)0726얼굴컷-라이트룸-IMG_5859.jpg",800,800,청바지,발목
940399,"20190726(중국,샘플)-bl2597k97(3)-모노+(샘플,렌느BL)0726얼굴컷-라이트룸-IMG_5863.jpg",800,800,청바지,발목
