image_id,image_name,image_height,image_width,outer_cate,outer_len
1233258,"1-(9)-009-276-4,164-19,041-Forme_419_10.jpg",800,800,재킷,긴팔
1233259,"1-(9)-009-276-4,164-19,041-Forme_419_11.jpg",800,800,재킷,긴팔
1233553,"1-(9)-009-276-4,164-19,041-Forme_450_02.jpg",800,800,재킷,반팔
1233555,"1-(9)-009-276-4,164-19,041-Forme_450_04.jpg",800,800,재킷,반팔
1233556,"1-(9)-009-276-4,164-19,041-Forme_450_05.jpg",800,800,재킷,반팔
1233559,"1-(9)-009-276-4,164-19,041-Forme_450_08.jpg",800,800,재킷,반팔
1233569,"1-(9)-009-276-4,164-19,041-Forme_450_11_8.jpg",800,800,재킷,반팔
1233570,"1-(9)-009-276-4,164-19,041-Forme_450_11_9.jpg",800,800,재킷,반팔
1233577,"1-(9)-009-276-4,164-19,041-Forme_451_06.jpg",800,800,재킷,긴팔
1233579,"1-(9)-009-276-4,164-19,041-Forme_451_08.jpg",800,800,재킷,긴팔
1233580,"1-(9)-009-276-4,164-19,041-Forme_451_09.jpg",800,800,재킷,긴팔
1233588,"1-(9)-009-276-4,164-19,041-Forme_452_07.jpg",800,800,재킷,긴팔
1233589,"1-(9)-009-276-4,164-19,041-Forme_452_08.jpg",800,800,재킷,긴팔
1233590,"1-(9)-009-276-4,164-19,041-Forme_452_09.jpg",800,800,재킷,긴팔
1233596,"1-(9)-009-276-4,164-19,041-Forme_453_05.jpg",800,800,재킷,7부소매
1233598,"1-(9)-009-276-4,164-19,041-Forme_453_07.jpg",800,800,재킷,7부소매
1233600,"1-(9)-009-276-4,164-19,041-Forme_453_10.jpg",800,800,재킷,긴팔
1233626,"1-(9)-009-276-4,164-19,041-Forme_456_06.jpg",800,800,재킷,긴팔
1233627,"1-(9)-009-276-4,164-19,041-Forme_456_07.jpg",800,800,재킷,긴팔
1233628,"1-(9)-009-276-4,164-19,041-Forme_456_08.jpg",800,800,재킷,긴팔
1233629,"1-(9)-009-276-4,164-19,041-Forme_456_09.jpg",800,800,재킷,긴팔
1233630,"1-(9)-009-276-4,164-19,041-Forme_456_10.jpg",800,800,재킷,긴팔
1233640,"1-(9)-009-276-4,164-19,041-Forme_456_11_10.jpg",800,800,재킷,7부소매
1233638,"1-(9)-009-276-4,164-19,041-Forme_456_11_8.jpg",800,800,재킷,7부소매
1233639,"1-(9)-009-276-4,164-19,041-Forme_456_11_9.jpg",800,800,재킷,긴팔
1233688,"1-(9)-009-276-4,164-19,041-Forme_463_04.jpg",800,800,재킷,긴팔
1233690,"1-(9)-009-276-4,164-19,041-Forme_463_06.jpg",800,800,재킷,긴팔
1233693,"1-(9)-009-276-4,164-19,041-Forme_463_09.jpg",800,800,재킷,긴팔
1233694,"1-(9)-009-276-4,164-19,041-Forme_463_10.jpg",800,800,재킷,긴팔
1233695,"1-(9)-009-276-4,164-19,041-Forme_463_11.jpg",800,800,재킷,긴팔
807846,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4922.JPG,533,800,가디건,7부소매
807847,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4934.JPG,533,800,가디건,7부소매
807848,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4936.JPG,533,800,가디건,7부소매
807849,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4940.JPG,533,800,가디건,7부소매
807850,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4942.JPG,533,800,가디건,7부소매
807851,1-(9)-cd193(2)-중국(1077#) 3.17-5-IMG_4944.JPG,533,800,가디건,7부소매
807856,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1135.jpg",533,800,가디건,긴팔
807857,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1139.jpg",533,800,가디건,긴팔
807858,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1141.jpg",533,800,가디건,긴팔
807859,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1147.jpg",533,800,가디건,긴팔
807860,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1153.jpg",533,800,가디건,긴팔
807861,"1-(9)-cd194(3)-지구촌(대행,멀버리플리츠Y)(모델재촬) 3.20-7-IMG_1155.jpg",533,800,가디건,긴팔
807956,"1-(9)-jk454(3)-티아라(대행,메이바바리) 3.7-08-IMG_4376.JPG",1200,800,코트,긴팔
807962,"1-(9)-jk454(3)-티아라(대행,메이바바리) 3.7-08-IMG_4434.JPG",1200,800,코트,긴팔
807964,"1-(9)-jk454(3)-티아라(대행,메이바바리) 3.7-08-IMG_4494.JPG",1200,800,코트,긴팔
808029,"1-(9)-jk456(3)-쥴리(SP,시슬리야상) 3.13-모델2-IMG_1552.JPG",533,800,재킷,긴팔
808039,"1-(9)-jk456(3)-쥴리(SP,시슬리야상) 3.13-모델2-IMG_1628.JPG",533,800,재킷,7부소매
808040,"1-(9)-jk456(3)-쥴리(SP,시슬리야상) 3.13-모델2-IMG_1630.JPG",533,800,재킷,7부소매
808054,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1903.JPG",1200,800,점퍼,긴팔
808055,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1907.JPG",1200,800,점퍼,긴팔
808056,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1913.JPG",1200,800,점퍼,긴팔
808057,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1925.JPG",1200,800,점퍼,긴팔
808063,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1959.JPG",533,800,점퍼,긴팔
808064,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1961.JPG",533,800,점퍼,긴팔
808065,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1971.JPG",1200,800,점퍼,긴팔
808066,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1977.JPG",1200,800,점퍼,긴팔
808067,"1-(9)-jk457(2)-쥴리(SP,밀러야상) 3.13-05-IMG_1983.JPG",533,800,점퍼,긴팔
808084,"1-(9)-jk458(3)-쥴리(SP,마르니야상) 3.13-04-IMG_1735.JPG",1200,800,점퍼,긴팔
808085,"1-(9)-jk458(3)-쥴리(SP,마르니야상) 3.13-04-IMG_1737.JPG",1200,800,점퍼,긴팔
808092,"1-(9)-jk458(3)-쥴리(SP,마르니야상) 3.13-04-IMG_1811.JPG",1200,800,점퍼,7부소매
808093,"1-(9)-jk458(3)-쥴리(SP,마르니야상) 3.13-04-IMG_1815.JPG",533,800,점퍼,긴팔
808094,"1-(9)-jk458(3)-쥴리(SP,마르니야상) 3.13-04-IMG_1821.JPG",533,800,점퍼,7부소매
808130,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6012.JPG,533,800,점퍼,긴팔
808131,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6014.JPG,533,800,점퍼,긴팔
808134,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6064.JPG,533,800,점퍼,긴팔
808137,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6080.JPG,533,800,점퍼,긴팔
808140,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6108.JPG,533,800,점퍼,긴팔
808141,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6112.JPG,533,800,점퍼,긴팔
808142,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6118.JPG,533,800,점퍼,긴팔
808143,1-(9)-jk460(2)-중국(2228#) 3.20-6-IMG_6126.JPG,533,800,점퍼,긴팔
808147,1-(9)-jk461(2)-중국(607#) 3.22-8-IMG_8829.JPG,533,800,재킷,긴팔
808164,1-(9)-jk462(3)-중국(1007#) 3.17-6-IMG_5096.JPG,533,800,점퍼,긴팔
808174,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9788.jpg,533,800,점퍼,긴팔
808175,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9794.jpg,533,800,점퍼,긴팔
808176,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9800.jpg,1200,800,점퍼,긴팔
808182,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9904.jpg,1200,800,점퍼,긴팔
808183,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9914.jpg,533,800,점퍼,긴팔
808184,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9916.jpg,533,800,점퍼,긴팔
808185,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9920.jpg,533,800,점퍼,7부소매
808186,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9922.jpg,533,800,점퍼,7부소매
808187,1-(9)-jk463(2)-중국(889#)3.20-7-IMG_9926.jpg,533,800,점퍼,긴팔
808195,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1318.jpg,533,800,점퍼,긴팔
808200,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1420.jpg,533,800,점퍼,긴팔
808202,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1434.jpg,533,800,점퍼,긴팔
808203,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1436.jpg,533,800,점퍼,긴팔
808204,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1446.jpg,533,800,점퍼,긴팔
808205,1-(9)-jk464(3)-중국(5002#) 3.21-9-IMG_1448.jpg,533,800,점퍼,긴팔
808336,"1-(9)-nb223(2)-GOD(대행,자라남방) 3.13-03-IMG_1552.JPG",533,800,점퍼,긴팔
808345,"1-(9)-nb223(2)-GOD(대행,자라남방) 3.13-03-IMG_1630.JPG",533,800,점퍼,7부소매
808391,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2123.JPG",1200,800,코트,긴팔
808392,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2127.JPG",1200,800,코트,긴팔
808395,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2157.JPG",1200,800,코트,긴팔
808396,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2166.JPG",1200,800,코트,긴팔
808397,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2170.JPG",1200,800,코트,긴팔
808398,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2180.JPG",1200,800,코트,긴팔
808399,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2202.JPG",533,800,코트,긴팔
808400,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2208.JPG",1200,800,코트,긴팔
808401,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2216.JPG",1200,800,코트,긴팔
808402,"1-(9)-nb225(1)-대경어패럴(SP,N916) 3.13-06-IMG_2220.JPG",1200,800,코트,긴팔
892419,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1315.jpg",1198,800,점퍼,긴팔
892420,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1319.jpg",1198,800,점퍼,긴팔
892421,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1327.jpg",1198,800,점퍼,긴팔
892423,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1384.jpg",1198,800,점퍼,긴팔
892427,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1424.jpg",1198,800,점퍼,긴팔
892431,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1456.jpg",1198,800,점퍼,긴팔
892432,"1-output-1-(10)-20190207(대행)-ops3228k92(3)-몰리지(대행,바바리OPS)2.7-얼굴컷,주름없는사진셀렉-DSC_1480.jpg",533,800,점퍼,긴팔
892977,"1-output-1-(10)-20190211(대행)-jk1556k92(2)-나비(대행,게스)02.11-얼굴컷,주름없는사진셀렉-DSC_3372.jpg",533,800,점퍼,긴팔
892978,"1-output-1-(10)-20190211(대행)-jk1556k92(2)-나비(대행,게스)02.11-얼굴컷,주름없는사진셀렉-DSC_3380.jpg",1198,800,점퍼,긴팔
892979,"1-output-1-(10)-20190211(대행)-jk1556k92(2)-나비(대행,게스)02.11-얼굴컷,주름없는사진셀렉-DSC_3396.jpg",1198,800,점퍼,긴팔
892980,"1-output-1-(10)-20190211(대행)-jk1556k92(2)-나비(대행,게스)02.11-얼굴컷,주름없는사진셀렉-DSC_3404.jpg",1198,800,점퍼,긴팔
892991,"1-output-1-(10)-20190211(대행)-jk1557k92(2)-나비(대행,마인사파리)02.11-얼굴컷,주름없는사진셀렉-DSC_3528.jpg",533,800,점퍼,긴팔
892999,"1-output-1-(10)-20190211(대행)-jk1557k92(2)-나비(대행,마인사파리)02.11-얼굴컷,주름없는사진셀렉-DSC_3638.jpg",533,800,점퍼,긴팔
893000,"1-output-1-(10)-20190211(대행)-jk1557k92(2)-나비(대행,마인사파리)02.11-얼굴컷,주름없는사진셀렉-DSC_3642.jpg",533,800,점퍼,긴팔
893011,"1-output-1-(10)-20190211(대행)-jk1561k92(2)-나비(대행,브루노자켓)02.11-얼굴컷,주름없는사진셀렉-DSC_3734.jpg",533,800,점퍼,긴팔
893014,"1-output-1-(10)-20190211(대행)-jk1561k92(2)-나비(대행,브루노자켓)02.11-얼굴컷,주름없는사진셀렉-DSC_3758.jpg",533,800,점퍼,긴팔
893022,"1-output-1-(10)-20190211(대행)-jk1564k92(2)-나비(대행,톰보이사파리)02.11-얼굴컷,주름없는사진셀렉-DSC_3230.jpg",533,800,점퍼,긴팔
893199,"1-output-1-(10)-20190212(대행)-jk1555k92(2)-나비(대행,CK자켓)02.08-얼굴컷,S파일정자세사진사용 X-DSC02618.jpg",533,800,재킷,긴팔
893200,"1-output-1-(10)-20190212(대행)-jk1555k92(2)-나비(대행,CK자켓)02.08-얼굴컷,S파일정자세사진사용 X-DSC02626.jpg",533,800,재킷,긴팔
893219,"1-output-1-(10)-20190212(대행)-jk1559k92(2)-나비(대행,미샤)02.08-얼굴컷,S파일정자세사진사용X-DSC02440.jpg",533,800,점퍼,긴팔
893220,"1-output-1-(10)-20190212(대행)-jk1559k92(2)-나비(대행,미샤)02.08-얼굴컷,S파일정자세사진사용X-DSC02452.jpg",1200,800,점퍼,긴팔
893223,"1-output-1-(10)-20190212(대행)-jk1559k92(2)-나비(대행,미샤)02.08-얼굴컷,S파일정자세사진사용X-DSC02468.jpg",533,800,점퍼,긴팔
893231,"1-output-1-(10)-20190212(대행)-jk1560k92(2)-나비(대행,보브)02.11-얼굴컷,S파일정자세사진사용X-DSC02737.jpg",533,800,점퍼,긴팔
893232,"1-output-1-(10)-20190212(대행)-jk1560k92(2)-나비(대행,보브)02.11-얼굴컷,S파일정자세사진사용X-DSC02745.jpg",533,800,점퍼,긴팔
893235,"1-output-1-(10)-20190212(대행)-jk1560k92(2)-나비(대행,보브)02.11-얼굴컷,S파일정자세사진사용X-DSC02769.jpg",1200,800,점퍼,긴팔
893236,"1-output-1-(10)-20190212(대행)-jk1560k92(2)-나비(대행,보브)02.11-얼굴컷,S파일정자세사진사용X-DSC02773.jpg",1200,800,점퍼,긴팔
893245,"1-output-1-(10)-20190212(대행)-jk1562k92(2)-나비(대행,안나)02.11-얼굴컷,S파일정자세사진사용X-DSC_3527.jpg",533,800,점퍼,긴팔
893249,"1-output-1-(10)-20190212(대행)-jk1563k92(2)-나비(대행,오브제)02.08-얼굴컷,S파일정자세사진사용X-DSC02512.jpg",533,800,점퍼,긴팔
893250,"1-output-1-(10)-20190212(대행)-jk1563k92(2)-나비(대행,오브제)02.08-얼굴컷,S파일정자세사진사용X-DSC02557.jpg",1200,800,점퍼,긴팔
893429,"1-output-1-(10)-20190213(대행)-cd598k92(4)-커피샤워(대행,띠어리Y)2.13-얼굴컷-DSC05072.jpg",1200,800,가디건,긴팔
893430,"1-output-1-(10)-20190213(대행)-cd598k92(4)-커피샤워(대행,띠어리Y)2.13-얼굴컷-DSC05096.jpg",1200,800,가디건,긴팔
893715,1-output-1-(10)-20190213(샘플)-할당-fa550k92(4)-온앤온(9103C)02.13-1-IMG_8246.jpg,800,800,가디건,긴팔
893716,1-output-1-(10)-20190213(샘플)-할당-fa550k92(4)-온앤온(9103C)02.13-1-IMG_8250.jpg,800,800,가디건,긴팔
980163,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9164.JPG",1200,800,점퍼,7부소매
980164,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9166.JPG",1200,800,점퍼,7부소매
980165,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9168.JPG",1200,800,점퍼,7부소매
980166,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9170.JPG",1200,800,점퍼,7부소매
980167,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9172.JPG",1200,800,점퍼,7부소매
980168,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9174.JPG",1200,800,점퍼,7부소매
980172,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9194.JPG",533,800,점퍼,7부소매
980175,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9207.JPG",533,800,점퍼,7부소매
980176,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9209.JPG",533,800,점퍼,7부소매
980178,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9213.JPG",533,800,점퍼,7부소매
980182,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9221.JPG",1200,800,점퍼,7부소매
980188,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9233.JPG",533,800,점퍼,7부소매
980189,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9235.JPG",1200,800,점퍼,7부소매
980192,"10.30-bl595(2)-블루샵(대행,제니BL) 3.21-10-IMG_9241.JPG",1200,800,점퍼,7부소매
815011,11-(10)-ops1254(1)-중국(2075#) 3.17-1-IMG_4330.JPG,533,800,점퍼,긴팔
815016,11-(10)-ops1254(1)-중국(2075#) 3.17-1-IMG_4358.JPG,533,800,점퍼,긴팔
815021,11-(10)-ops1254(1)-중국(2075#) 3.17-1-IMG_4453.JPG,533,800,점퍼,긴팔
982587,1103 신규작업-4-output-2-(1665)-1.jpg,800,800,가디건,긴팔
983162,1103 신규작업-4-output-2-(2240)-1.jpg,800,800,재킷,긴팔
983599,1103 신규작업-4-output-2-(2677)-1.jpg,800,800,재킷,긴팔
983600,1103 신규작업-4-output-2-(2678)-1.jpg,800,800,재킷,긴팔
983609,1103 신규작업-4-output-2-(2687)-1.jpg,800,800,재킷,긴팔
983610,1103 신규작업-4-output-2-(2688)-1.jpg,800,800,재킷,긴팔
983652,1103 신규작업-4-output-2-(2730)-1.jpg,800,800,재킷,긴팔
983959,1103 신규작업-4-output-2-(3037)-1.jpg,800,800,재킷,긴팔
983960,1103 신규작업-4-output-2-(3038)-1.jpg,800,800,재킷,긴팔
983961,1103 신규작업-4-output-2-(3039)-1.jpg,800,800,재킷,긴팔
983962,1103 신규작업-4-output-2-(3040)-1.jpg,800,800,재킷,긴팔
983968,1103 신규작업-4-output-2-(3046)-1.jpg,800,800,재킷,긴팔
983977,1103 신규작업-4-output-2-(3055)-1.jpg,800,800,재킷,긴팔
983978,1103 신규작업-4-output-2-(3056)-1.jpg,800,800,재킷,긴팔
981772,1103 신규작업-4-output-2-(850)-1.jpg,533,800,재킷,긴팔
981776,1103 신규작업-4-output-2-(854)-1.jpg,533,800,재킷,긴팔
981780,1103 신규작업-4-output-2-(858)-1.jpg,533,800,재킷,긴팔
981781,1103 신규작업-4-output-2-(859)-1.jpg,1200,800,재킷,긴팔
1015994,1107-14428-14428 (2-1)-20200129-1 (1478).JPG,800,800,가디건,긴팔
1015995,1107-14428-14428 (2-1)-20200129-1 (1479).JPG,800,800,가디건,긴팔
1017354,1107-14428-14428 (2-1)-20200129-1 (2838).JPG,533,800,코트,긴팔
1017355,1107-14428-14428 (2-1)-20200129-1 (2839).JPG,533,800,코트,긴팔
1017359,1107-14428-14428 (2-1)-20200129-1 (2843).JPG,533,800,코트,긴팔
1017360,1107-14428-14428 (2-1)-20200129-1 (2844).JPG,533,800,코트,긴팔
1017361,1107-14428-14428 (2-1)-20200129-1 (2845).JPG,533,800,코트,긴팔
791584,"12-(10)-nb284(2)-GOD(대행,차이나롱남방) 7.24-03-IMG_9990.jpg",1200,800,가디건,7부소매
791585,"12-(10)-nb284(2)-GOD(대행,차이나롱남방) 7.24-03-IMG_9996.jpg",1200,800,가디건,7부소매
791605,"12-(10)-nb286(3)-미스코리아(샘플,반오픈린넨st남방)7.25-05-924A8574.jpg",533,800,가디건,7부소매
791658,"12-(10)-nb288(3)-요거트(샘플,시스루셔츠) 7.26-얼굴몇컷살려주세요-IMG_1817.jpg",1200,800,가디건,긴팔
791659,"12-(10)-nb288(3)-요거트(샘플,시스루셔츠) 7.26-얼굴몇컷살려주세요-IMG_1822.jpg",1200,800,가디건,긴팔
1139959,122-122-set1004k09-set1004k09-s_8.jpg,1049,800,짚업,7부소매
1140043,122-122-set1016k09-set1016k09-s_3.jpg,1049,800,짚업,긴팔
1140062,122-122-set1018k09-set1018k09-s_11.jpg,1049,800,짚업,긴팔
1140174,122-122-set1039k0a-set1039k0a-s_10.jpg,1049,800,짚업,긴팔
1140171,122-122-set1039k0a-set1039k0a-s_7.jpg,1049,800,짚업,긴팔
1140173,122-122-set1039k0a-set1039k0a-s_9.jpg,1049,800,짚업,긴팔
1140223,122-122-set1046k0a-set1046k0a-s_5.jpg,1049,800,점퍼,긴팔
1138180,122-122-set730k02-set730k02_s_8.jpg,1049,800,가디건,긴팔
1138194,122-122-set732k02-set732k02-s_1.jpg,1049,800,가디건,긴팔
1138202,122-122-set732k02-set732k02-s_12.jpg,1049,800,가디건,긴팔
1138197,122-122-set732k02-set732k02-s_5.jpg,1049,800,가디건,긴팔
1138222,122-122-set738k03-set738k03-s_4.jpg,1049,800,가디건,긴팔
1138224,122-122-set738k03-set738k03-s_6.jpg,1049,800,가디건,긴팔
1138282,122-122-set759k03-set759k03-s_7.jpg,1049,800,가디건,긴팔
1138373,122-122-set773k04-set773k04-s_7.jpg,1049,800,가디건,긴팔
1138447,122-122-set782k04-set782k04_s_10.jpg,1049,800,가디건,긴팔
1138544,122-122-set804k05-set804k05-s_12.jpg,1049,800,재킷,긴팔
1138547,122-122-set805k05-set805k05-s_03.jpg,1049,800,가디건,긴팔
1138553,122-122-set805k05-set805k05-s_09.jpg,1049,800,가디건,긴팔
1138637,122-122-set817k05-set817k05-s_4.jpg,1049,800,가디건,7부소매
1138755,122-122-set835k06-set835k06-s_7.jpg,1049,800,가디건,반팔
1138783,122-122-set840k06-set840k06-s_3.jpg,1049,800,가디건,반팔
1138794,122-122-set841k06-set841k06-s_5.jpg,1049,800,가디건,긴팔
1138814,122-122-set843k06-set843k06-s_9.jpg,1049,800,가디건,긴팔
1139241,122-122-set898k07-set898k07-s_5.jpg,1049,800,가디건,긴팔
1139245,122-122-set898k07-set898k07-s_9.jpg,1049,800,가디건,긴팔
1139307,122-122-set904k07-set904k07-s_11.jpg,1049,800,가디건,반팔
1139300,122-122-set904k07-set904k07-s_3.jpg,1049,800,가디건,반팔
1139303,122-122-set904k07-set904k07-s_7.jpg,1049,800,가디건,반팔
1139317,122-122-set906k07-set906k07-s_10.jpg,1049,800,가디건,반팔
1139310,122-122-set906k07-set906k07-s_2.jpg,1049,800,가디건,반팔
1139312,122-122-set906k07-set906k07-s_5.jpg,1049,800,가디건,반팔
1139314,122-122-set906k07-set906k07-s_7.jpg,1049,800,가디건,반팔
1139315,122-122-set906k07-set906k07-s_8.jpg,1049,800,가디건,반팔
1139316,122-122-set906k07-set906k07-s_9.jpg,1049,800,가디건,반팔
1139376,122-122-set912k08-set912k08-s_10.jpg,1049,800,짚업,긴팔
1139372,122-122-set912k08-set912k08-s_6.jpg,1049,800,짚업,긴팔
1139375,122-122-set912k08-set912k08-s_9.jpg,1049,800,짚업,긴팔
1139537,122-122-set931k08-set931k08-s_10.jpg,1049,800,가디건,긴팔
1139551,122-122-set933k08-set933k08-s_3.jpg,1049,800,짚업,긴팔
1139735,122-122-set972k09-set972k09-s_5.jpg,1049,800,가디건,긴팔
1139737,122-122-set972k09-set972k09-s_7.jpg,1049,800,가디건,긴팔
1139739,122-122-set972k09-set972k09-s_9.jpg,1049,800,가디건,긴팔
1139933,122-122-set996k09-set996k09-s_1.jpg,1049,800,짚업,긴팔
1139939,122-122-set996k09-set996k09-s_10.jpg,1049,800,짚업,긴팔
1139940,122-122-set996k09-set996k09-s_11.jpg,1049,800,짚업,긴팔
1140278,122-2511-2512-122-set1000k09-set1000k09-s_12.jpg,1049,800,가디건,긴팔
366479,157414412099396100_890526276.jpg,1066,800,짚업,긴팔
366482,157414412161720800_304175428.jpg,1066,800,짚업,긴팔
366483,157414412183454400_1922414310.jpg,1066,800,짚업,긴팔
366484,157414412225447700_1125008330.jpg,1066,800,짚업,긴팔
366485,157414412340571400_452908442.jpg,1066,800,짚업,긴팔
366486,157414412366145900_2005955059.jpg,1066,800,짚업,긴팔
366487,157414412389011100_646487778.jpg,1066,800,짚업,긴팔
366495,157414777088721500_1442817872.jpg,1066,800,패딩,긴팔
366496,157414777122724800_1280430723.jpg,1066,800,패딩,긴팔
366499,157414777417304400_1356739862.jpg,1066,800,패딩,긴팔
366512,157415027875355500_1525049624.jpg,1066,800,패딩,긴팔
366513,157415027926492100_1721409113.jpg,1066,800,패딩,긴팔
366516,157415028040679300_1863760443.jpg,1066,800,패딩,긴팔
366517,157415028061770800_1410915563.jpg,1066,800,패딩,긴팔
366518,157415028077157400_250554794.jpg,1066,800,패딩,긴팔
366584,157432841462716600_2070831246.jpg,1066,800,점퍼,긴팔
366585,157432841483242800_469085729.jpg,1066,800,점퍼,긴팔
366587,157432841546806200_1489344087.jpg,1066,800,점퍼,긴팔
366588,157432841567183400_1196327930.jpg,1066,800,점퍼,긴팔
366589,157432841658169900_1678894108.jpg,1066,800,점퍼,긴팔
366614,157441149726587200_57583895.jpg,1066,800,패딩,긴팔
366615,157441149771378200_1269875709.jpg,1066,800,패딩,긴팔
366617,157441149922994700_530954628.jpg,1066,800,패딩,긴팔
366619,157441149999197500_1787086267.jpg,1066,800,패딩,긴팔
366622,157441150147566300_1212356165.jpg,1066,800,패딩,긴팔
366666,157467029123199700_131946481.jpg,1066,800,점퍼,긴팔
366674,157467029460779600_613696862.jpg,1066,800,점퍼,긴팔
366795,157475655787440600_1624651218.jpg,1066,800,재킷,긴팔
366796,157475655822220400_571563844.jpg,1066,800,재킷,긴팔
366798,157475655887371600_1233667380.jpg,1066,800,재킷,긴팔
366799,157475655922622800_1022006375.jpg,1066,800,재킷,긴팔
366846,157483215639554600_1991639438.jpg,1066,800,패딩,긴팔
366847,157483215736220500_1792582949.jpg,1066,800,패딩,긴팔
366848,157483215777540200_1367430474.jpg,1066,800,패딩,긴팔
